Time,Open,High,Low,Close,Volume
2026-01-02 15:36:00,5459.0,5460.5,5459.0,5460.5,839
2026-01-02 15:37:00,5460.5,5461.0,5458.0,5458.5,832
2026-01-02 15:38:00,5459.0,5459.5,5458.0,5458.0,303
2026-01-02 15:39:00,5458.0,5459.0,5458.0,5458.0,207
2026-01-02 15:40:00,5458.5,5460.0,5458.0,5459.0,443
2026-01-02 15:41:00,5459.5,5460.5,5458.5,5460.5,554
2026-01-02 15:42:00,5460.0,5461.0,5460.0,5461.0,354
2026-01-02 15:43:00,5461.0,5461.5,5460.5,5461.5,738
2026-01-02 15:44:00,5461.5,5461.5,5460.0,5461.0,309
2026-01-02 15:45:00,5460.5,5462.0,5460.0,5462.0,583
2026-01-02 15:46:00,5461.5,5462.5,5461.0,5461.5,555
2026-01-02 15:47:00,5461.5,5461.5,5460.0,5460.5,321
2026-01-02 15:48:00,5461.0,5461.5,5460.5,5460.5,304
2026-01-02 15:49:00,5460.5,5462.0,5460.5,5461.5,543
2026-01-02 15:50:00,5461.5,5462.0,5460.5,5461.0,522
2026-01-02 15:51:00,5461.5,5461.5,5460.5,5461.5,375
2026-01-02 15:52:00,5461.5,5461.5,5460.0,5460.5,516
2026-01-02 15:53:00,5460.5,5461.0,5460.0,5460.0,493
2026-01-02 15:54:00,5460.5,5460.5,5459.0,5459.0,622
2026-01-02 15:55:00,5459.5,5460.0,5459.0,5459.5,459
2026-01-02 15:56:00,5460.0,5461.0,5459.0,5461.0,656
2026-01-02 15:57:00,5461.0,5461.0,5460.0,5460.5,507
2026-01-02 15:58:00,5461.0,5461.5,5460.5,5461.5,336
2026-01-02 15:59:00,5461.5,5463.5,5461.0,5463.0,1717
2026-01-02 16:00:00,5463.0,5464.5,5462.5,5464.0,1096
2026-01-02 16:01:00,5464.5,5464.5,5463.0,5464.0,437
2026-01-02 16:02:00,5463.5,5464.0,5463.0,5463.5,325
2026-01-02 16:03:00,5463.5,5465.0,5463.5,5464.5,1009
2026-01-02 16:04:00,5465.0,5465.0,5463.5,5464.0,696
2026-01-02 16:05:00,5464.0,5464.0,5461.5,5463.0,862
2026-01-02 16:06:00,5463.0,5463.0,5462.0,5462.0,413
2026-01-02 16:07:00,5462.0,5462.0,5460.5,5461.5,645
2026-01-02 16:08:00,5462.0,5462.5,5461.5,5462.0,180
2026-01-02 16:09:00,5462.0,5462.0,5461.0,5461.5,412
2026-01-02 16:10:00,5461.5,5462.5,5461.0,5462.0,256
2026-01-02 16:11:00,5462.0,5462.5,5461.5,5462.0,305
2026-01-02 16:12:00,5462.0,5462.5,5460.5,5461.5,509
2026-01-02 16:13:00,5461.0,5461.5,5459.0,5460.5,1437
2026-01-02 16:14:00,5460.5,5460.5,5459.0,5459.5,790
2026-01-02 16:15:00,5459.0,5460.0,5457.5,5459.5,1411
2026-01-02 16:16:00,5460.0,5460.0,5459.0,5459.5,278
2026-01-02 16:17:00,5459.5,5459.5,5458.5,5459.0,289
2026-01-02 16:18:00,5459.0,5460.0,5458.5,5460.0,271
2026-01-02 16:19:00,5459.5,5460.0,5459.0,5459.0,287
2026-01-02 16:20:00,5459.5,5459.5,5458.0,5459.0,745
2026-01-02 16:21:00,5459.0,5459.5,5459.0,5459.0,144
2026-01-02 16:22:00,5459.5,5461.0,5459.0,5460.0,675
2026-01-02 16:23:00,5460.0,5460.0,5459.5,5459.5,304
2026-01-02 16:24:00,5459.5,5460.5,5459.5,5460.0,318
2026-01-02 16:25:00,5460.5,5460.5,5459.5,5459.5,290
2026-01-02 16:26:00,5460.0,5460.0,5459.0,5459.5,643
2026-01-02 16:27:00,5459.0,5460.0,5458.5,5459.0,553
2026-01-02 16:28:00,5458.5,5460.0,5458.5,5460.0,246
2026-01-02 16:29:00,5459.5,5460.0,5459.0,5459.5,140
2026-01-02 16:30:00,5459.5,5460.0,5459.0,5460.0,317
2026-01-02 16:31:00,5459.5,5459.5,5458.5,5459.0,179
2026-01-02 16:32:00,5459.0,5459.5,5458.5,5459.5,143
2026-01-02 16:33:00,5459.5,5460.0,5459.0,5460.0,157
2026-01-02 16:34:00,5460.0,5461.5,5459.5,5460.5,773
2026-01-02 16:35:00,5460.5,5461.0,5460.5,5461.0,126
2026-01-02 16:36:00,5461.0,5461.0,5459.5,5460.0,265
2026-01-02 16:37:00,5460.0,5460.0,5459.5,5459.5,163
2026-01-02 16:38:00,5459.0,5459.5,5458.5,5459.0,378
2026-01-02 16:39:00,5459.0,5459.0,5458.5,5459.0,154
2026-01-02 16:40:00,5459.0,5459.0,5457.5,5458.5,582
2026-01-02 16:41:00,5458.5,5458.5,5457.5,5458.0,372
2026-01-02 16:42:00,5458.0,5458.0,5457.0,5457.5,340
2026-01-02 16:43:00,5457.5,5457.5,5456.5,5456.5,488
2026-01-02 16:44:00,5457.0,5457.5,5456.0,5457.5,529
2026-01-02 16:45:00,5457.5,5458.5,5457.0,5457.5,642
2026-01-02 16:46:00,5457.0,5457.5,5456.5,5456.5,300
2026-01-02 16:47:00,5456.5,5457.0,5455.5,5456.5,806
2026-01-02 16:48:00,5457.0,5457.5,5457.0,5457.0,303
2026-01-02 16:49:00,5457.5,5457.5,5455.5,5455.5,398
2026-01-02 16:50:00,5456.0,5456.0,5455.0,5455.5,255
2026-01-02 16:51:00,5455.5,5456.0,5455.0,5456.0,236
2026-01-02 16:52:00,5456.0,5456.5,5455.5,5456.0,377
2026-01-02 16:53:00,5456.0,5456.5,5455.0,5456.0,341
2026-01-02 16:54:00,5456.5,5457.0,5455.5,5456.0,502
2026-01-02 16:55:00,5456.0,5456.0,5455.0,5455.5,254
2026-01-02 16:56:00,5455.5,5456.5,5455.5,5456.0,372
2026-01-02 16:57:00,5456.0,5457.0,5456.0,5456.5,440
2026-01-02 16:58:00,5456.0,5458.5,5456.0,5458.0,925
2026-01-02 16:59:00,5458.0,5461.0,5457.5,5461.0,1537
2026-01-02 17:00:00,5460.5,5464.0,5460.0,5462.0,2567
2026-01-02 17:01:00,5461.5,5462.5,5461.5,5461.5,273
2026-01-02 17:02:00,5462.0,5463.0,5461.5,5462.5,634
2026-01-02 17:03:00,5462.5,5463.0,5461.5,5461.5,508
2026-01-02 17:04:00,5461.5,5463.5,5461.5,5462.5,372
2026-01-02 17:05:00,5462.5,5463.0,5462.0,5462.0,206
2026-01-02 17:06:00,5462.5,5463.0,5460.5,5461.0,728
2026-01-02 17:07:00,5461.5,5463.0,5461.0,5462.0,479
2026-01-02 17:08:00,5462.0,5462.5,5461.5,5462.0,291
2026-01-02 17:09:00,5462.0,5462.5,5461.5,5462.0,185
2026-01-02 17:10:00,5462.5,5462.5,5460.5,5460.5,372
2026-01-02 17:11:00,5461.0,5461.5,5460.5,5461.0,218
2026-01-02 17:12:00,5461.5,5461.5,5461.0,5461.5,104
2026-01-02 17:13:00,5461.5,5462.0,5461.0,5461.5,227
2026-01-02 17:14:00,5461.5,5462.0,5461.0,5462.0,225
2026-01-02 17:15:00,5461.5,5462.0,5460.5,5461.0,263
2026-01-02 17:16:00,5461.0,5461.5,5460.5,5460.5,150
2026-01-02 17:17:00,5460.5,5461.5,5460.5,5461.0,189
2026-01-02 17:18:00,5461.0,5462.5,5461.0,5462.0,618
2026-01-02 17:19:00,5462.0,5462.0,5461.5,5462.0,104
2026-01-02 17:20:00,5461.5,5462.0,5461.5,5461.5,73
2026-01-02 17:21:00,5462.0,5462.0,5461.5,5461.5,171
2026-01-02 17:22:00,5462.0,5462.0,5461.0,5461.0,100
2026-01-02 17:23:00,5461.0,5462.0,5461.0,5461.0,236
2026-01-02 17:24:00,5461.0,5461.5,5461.0,5461.0,65
2026-01-02 17:25:00,5461.5,5462.0,5461.0,5461.5,121
2026-01-02 17:26:00,5461.5,5463.0,5461.5,5462.5,359
2026-01-02 17:27:00,5463.0,5463.0,5462.0,5462.5,288
2026-01-02 17:28:00,5462.0,5463.5,5462.0,5463.5,350
2026-01-02 17:29:00,5463.5,5466.0,5463.5,5465.5,1654
2026-01-02 17:30:00,5465.5,5465.5,5464.0,5464.5,470
2026-01-02 17:31:00,5464.5,5465.5,5464.0,5464.5,405
2026-01-02 17:32:00,5464.5,5465.5,5464.5,5465.0,229
2026-01-02 17:33:00,5465.0,5465.5,5465.0,5465.0,113
2026-01-02 17:34:00,5465.0,5465.5,5465.0,5465.0,101
2026-01-02 17:35:00,5465.0,5466.0,5464.5,5464.5,390
2026-01-02 17:36:00,5464.5,5465.5,5464.5,5464.5,155
2026-01-02 17:37:00,5464.5,5465.0,5464.5,5464.5,163
2026-01-02 17:38:00,5464.5,5465.5,5464.5,5465.5,171
2026-01-02 17:39:00,5465.5,5466.0,5465.0,5465.0,284
2026-01-02 17:40:00,5465.5,5465.5,5463.5,5463.5,748
2026-01-02 17:41:00,5463.5,5464.5,5463.0,5464.5,461
2026-01-02 17:42:00,5464.0,5464.5,5463.5,5463.5,183
2026-01-02 17:43:00,5464.0,5464.5,5463.5,5464.5,119
2026-01-02 17:44:00,5464.5,5465.0,5464.0,5464.5,77
2026-01-02 17:45:00,5464.5,5465.0,5464.0,5464.0,109
2026-01-02 17:46:00,5464.0,5464.0,5462.5,5463.0,347
2026-01-02 17:47:00,5463.5,5463.5,5463.0,5463.0,145
2026-01-02 17:48:00,5463.0,5463.5,5462.5,5462.5,204
2026-01-02 17:49:00,5463.0,5464.0,5462.5,5463.5,265
2026-01-02 17:50:00,5463.5,5464.5,5463.5,5463.5,245
2026-01-02 17:51:00,5463.0,5464.5,5463.0,5464.0,168
2026-01-02 17:52:00,5464.0,5464.5,5463.0,5463.5,135
2026-01-02 17:53:00,5463.0,5463.5,5463.0,5463.5,42
2026-01-02 17:54:00,5463.0,5464.5,5463.0,5464.0,297
2026-01-02 17:55:00,5464.5,5464.5,5463.5,5464.5,285
2026-01-02 17:56:00,5464.0,5465.0,5463.5,5464.0,336
2026-01-02 17:57:00,5463.5,5464.5,5463.5,5463.5,93
2026-01-02 17:58:00,5463.5,5464.0,5462.5,5462.5,291
2026-01-02 17:59:00,5462.5,5463.0,5462.0,5462.5,259
2026-01-02 18:00:00,5462.0,5463.5,5462.0,5463.0,299
2026-01-02 18:01:00,5463.0,5463.0,5462.0,5463.0,157
2026-01-02 18:02:00,5463.0,5464.0,5462.5,5463.5,191
2026-01-02 18:03:00,5463.5,5463.5,5463.0,5463.5,138
2026-01-02 18:04:00,5463.5,5464.0,5463.0,5464.0,207
2026-01-02 18:05:00,5464.0,5464.0,5462.5,5463.0,171
2026-01-02 18:06:00,5463.0,5463.0,5461.0,5462.0,439
2026-01-02 18:07:00,5462.0,5462.5,5461.5,5462.0,177
2026-01-02 18:08:00,5462.0,5462.0,5461.0,5461.5,180
2026-01-02 18:09:00,5461.5,5461.5,5460.5,5461.0,219
2026-01-02 18:10:00,5460.5,5461.0,5459.5,5460.0,441
2026-01-02 18:11:00,5460.0,5461.0,5459.5,5460.5,367
2026-01-02 18:12:00,5460.0,5461.0,5460.0,5461.0,203
2026-01-02 18:13:00,5461.0,5461.5,5460.5,5461.0,324
2026-01-02 18:14:00,5461.0,5461.0,5459.5,5460.5,386
2026-01-02 18:15:00,5460.5,5462.0,5459.5,5460.0,425
2026-01-02 18:16:00,5460.0,5461.0,5459.0,5459.5,256
2026-01-02 18:17:00,5459.5,5461.0,5459.0,5460.5,175
2026-01-02 18:18:00,5460.0,5461.0,5460.0,5461.0,82
2026-01-02 18:19:00,5461.0,5461.0,5459.5,5460.0,225
2026-01-02 18:20:00,5460.5,5460.5,5457.5,5458.0,444
2026-01-02 18:21:00,5458.5,5459.0,5457.0,5457.5,192
2026-01-02 18:22:00,5457.5,5458.0,5454.5,5456.0,513
2026-01-02 18:23:00,5456.0,5458.0,5456.0,5458.0,104
2026-01-02 18:24:00,5458.0,5458.5,5457.0,5458.0,92
2026-01-02 18:25:00,5458.0,5459.0,5455.5,5456.5,586
2026-01-02 18:26:00,5456.5,5456.5,5454.5,5455.0,89
2026-01-02 18:27:00,5455.5,5455.5,5453.5,5454.0,127
2026-01-02 18:28:00,5454.0,5454.0,5453.0,5453.5,129
2026-01-02 18:29:00,5453.0,5456.0,5452.0,5456.0,298
2026-01-05 09:00:00,5455.0,5462.5,5455.0,5461.0,2180
2026-01-05 09:01:00,5461.0,5471.0,5458.5,5466.5,7187
2026-01-05 09:02:00,5467.0,5470.0,5464.0,5468.5,3392
2026-01-05 09:03:00,5468.5,5468.5,5462.0,5464.0,3635
2026-01-05 09:04:00,5464.0,5466.0,5463.0,5466.0,1720
2026-01-05 09:05:00,5466.0,5468.5,5464.0,5467.0,2838
2026-01-05 09:06:00,5467.0,5468.0,5465.0,5467.0,1296
2026-01-05 09:07:00,5467.5,5469.0,5466.0,5468.0,1870
2026-01-05 09:08:00,5468.0,5469.0,5465.5,5467.0,1471
2026-01-05 09:09:00,5467.0,5470.0,5466.0,5466.5,2248
2026-01-05 09:10:00,5466.5,5470.0,5466.0,5470.0,1170
2026-01-05 09:11:00,5470.0,5471.0,5467.0,5467.5,2558
2026-01-05 09:12:00,5467.5,5472.0,5467.5,5471.5,2328
2026-01-05 09:13:00,5471.5,5472.0,5470.5,5472.0,1288
2026-01-05 09:14:00,5472.0,5472.0,5468.5,5470.0,1436
2026-01-05 09:15:00,5470.5,5473.0,5468.5,5472.5,2447
2026-01-05 09:16:00,5473.0,5473.0,5470.5,5471.0,1282
2026-01-05 09:17:00,5471.0,5471.5,5466.0,5466.0,3033
2026-01-05 09:18:00,5466.5,5467.0,5464.5,5466.0,1903
2026-01-05 09:19:00,5466.5,5470.5,5466.5,5469.5,2021
2026-01-05 09:20:00,5469.5,5470.5,5464.5,5465.5,3812
2026-01-05 09:21:00,5465.5,5466.0,5463.5,5465.5,2940
2026-01-05 09:22:00,5465.5,5466.5,5463.5,5465.5,1667
2026-01-05 09:23:00,5465.5,5470.0,5465.5,5469.0,2444
2026-01-05 09:24:00,5469.0,5470.0,5465.5,5466.0,1598
2026-01-05 09:25:00,5466.0,5467.0,5465.0,5466.5,698
2026-01-05 09:26:00,5466.5,5467.5,5464.0,5465.0,1395
2026-01-05 09:27:00,5465.5,5465.5,5464.0,5464.5,710
2026-01-05 09:28:00,5464.5,5465.0,5463.5,5465.0,1149
2026-01-05 09:29:00,5464.5,5466.0,5464.5,5465.0,819
2026-01-05 09:30:00,5465.0,5468.0,5464.5,5467.0,1658
2026-01-05 09:31:00,5467.5,5468.0,5465.0,5466.5,1040
2026-01-05 09:32:00,5466.0,5467.5,5465.0,5466.0,619
2026-01-05 09:33:00,5466.5,5468.5,5464.0,5464.5,1948
2026-01-05 09:34:00,5464.0,5464.5,5460.0,5462.0,5286
2026-01-05 09:35:00,5461.5,5463.5,5461.0,5463.5,1619
2026-01-05 09:36:00,5463.5,5465.0,5462.5,5465.0,1562
2026-01-05 09:37:00,5465.0,5465.5,5464.0,5465.5,1083
2026-01-05 09:38:00,5465.0,5468.0,5465.0,5468.0,2282
2026-01-05 09:39:00,5468.0,5468.5,5466.0,5467.0,1390
2026-01-05 09:40:00,5467.0,5471.0,5466.5,5470.5,3898
2026-01-05 09:41:00,5470.0,5474.5,5470.0,5474.0,4170
2026-01-05 09:42:00,5473.5,5477.5,5473.5,5475.5,4889
2026-01-05 09:43:00,5476.0,5477.0,5475.5,5477.0,891
2026-01-05 09:44:00,5477.0,5478.0,5476.0,5477.0,1355
2026-01-05 09:45:00,5477.5,5477.5,5476.0,5476.5,1084
2026-01-05 09:46:00,5476.5,5477.5,5475.0,5475.0,1575
2026-01-05 09:47:00,5475.0,5476.5,5474.0,5476.5,1829
2026-01-05 09:48:00,5476.5,5476.5,5474.0,5476.0,969
2026-01-05 09:49:00,5475.5,5479.5,5473.0,5478.0,4329
2026-01-05 09:50:00,5478.0,5480.0,5477.5,5478.0,1939
2026-01-05 09:51:00,5478.0,5478.5,5475.0,5477.5,2640
2026-01-05 09:52:00,5477.0,5477.5,5475.0,5477.0,1006
2026-01-05 09:53:00,5476.5,5480.0,5476.0,5479.5,1280
2026-01-05 09:54:00,5479.5,5479.5,5478.0,5478.5,707
2026-01-05 09:55:00,5478.5,5479.0,5476.5,5477.0,958
2026-01-05 09:56:00,5477.0,5478.5,5477.0,5477.0,915
2026-01-05 09:57:00,5477.0,5479.0,5476.5,5477.5,745
2026-01-05 09:58:00,5477.5,5480.0,5477.0,5478.0,1537
2026-01-05 09:59:00,5478.0,5478.5,5473.5,5475.0,3054
2026-01-05 10:00:00,5475.5,5477.5,5475.0,5477.0,1671
2026-01-05 10:01:00,5476.5,5477.5,5476.5,5476.5,1031
2026-01-05 10:02:00,5477.0,5478.5,5475.0,5478.0,2894
2026-01-05 10:03:00,5478.0,5480.5,5477.0,5477.5,3814
2026-01-05 10:04:00,5477.5,5479.5,5476.5,5478.5,1424
2026-01-05 10:05:00,5478.5,5479.5,5477.5,5479.5,979
2026-01-05 10:06:00,5479.5,5483.0,5479.0,5483.0,3342
2026-01-05 10:07:00,5482.5,5487.5,5482.5,5485.5,5278
2026-01-05 10:08:00,5485.0,5485.5,5480.0,5480.0,4329
2026-01-05 10:09:00,5480.0,5480.5,5477.0,5478.0,3192
2026-01-05 10:10:00,5477.5,5480.0,5476.0,5479.0,2758
2026-01-05 10:11:00,5479.0,5480.5,5478.0,5478.0,1511
2026-01-05 10:12:00,5478.5,5480.0,5477.5,5479.0,850
2026-01-05 10:13:00,5479.5,5484.0,5479.0,5482.5,2583
2026-01-05 10:14:00,5482.5,5485.0,5482.0,5484.5,1380
2026-01-05 10:15:00,5484.0,5486.0,5483.0,5485.0,2309
2026-01-05 10:16:00,5485.0,5486.0,5482.5,5485.0,1850
2026-01-05 10:17:00,5485.5,5486.5,5485.0,5486.0,1243
2026-01-05 10:18:00,5486.0,5487.0,5485.0,5486.5,1090
2026-01-05 10:19:00,5487.0,5487.0,5484.5,5486.0,1735
2026-01-05 10:20:00,5485.5,5487.0,5485.0,5485.0,1360
2026-01-05 10:21:00,5485.0,5486.0,5485.0,5486.0,765
2026-01-05 10:22:00,5486.0,5488.0,5485.5,5487.0,2425
2026-01-05 10:23:00,5487.0,5489.5,5487.0,5487.5,2704
2026-01-05 10:24:00,5487.5,5488.5,5484.0,5485.0,2537
2026-01-05 10:25:00,5484.5,5485.0,5483.0,5484.5,2169
2026-01-05 10:26:00,5484.0,5485.5,5483.5,5485.5,1038
2026-01-05 10:27:00,5485.5,5486.5,5485.0,5486.0,834
2026-01-05 10:28:00,5486.0,5486.5,5484.5,5486.0,833
2026-01-05 10:29:00,5485.5,5486.5,5485.0,5486.0,886
2026-01-05 10:30:00,5486.0,5489.0,5485.5,5488.0,1974
2026-01-05 10:31:00,5488.5,5488.5,5486.0,5486.5,1062
2026-01-05 10:32:00,5486.5,5488.5,5486.5,5488.0,789
2026-01-05 10:33:00,5488.5,5489.5,5488.0,5488.0,1127
2026-01-05 10:34:00,5487.5,5488.0,5485.0,5485.0,1586
2026-01-05 10:35:00,5485.5,5486.0,5484.0,5485.5,1610
2026-01-05 10:36:00,5485.5,5487.5,5485.0,5487.5,1205
2026-01-05 10:37:00,5487.5,5488.0,5486.0,5487.0,630
2026-01-05 10:38:00,5486.5,5487.0,5483.5,5484.5,1519
2026-01-05 10:39:00,5484.5,5486.0,5484.0,5485.0,989
2026-01-05 10:40:00,5485.0,5486.5,5483.5,5484.0,1116
2026-01-05 10:41:00,5484.5,5485.5,5483.5,5484.0,1147
2026-01-05 10:42:00,5484.5,5484.5,5482.0,5482.5,2328
2026-01-05 10:43:00,5483.0,5483.0,5480.0,5481.5,2487
2026-01-05 10:44:00,5482.0,5483.5,5481.5,5483.5,1196
2026-01-05 10:45:00,5483.0,5483.5,5482.5,5483.0,804
2026-01-05 10:46:00,5483.0,5484.0,5482.5,5483.5,894
2026-01-05 10:47:00,5483.5,5484.5,5482.5,5483.0,835
2026-01-05 10:48:00,5483.0,5483.5,5482.0,5483.5,1011
2026-01-05 10:49:00,5483.0,5484.0,5483.0,5483.5,344
2026-01-05 10:50:00,5483.5,5484.5,5483.0,5484.0,585
2026-01-05 10:51:00,5484.0,5484.5,5483.0,5483.5,423
2026-01-05 10:52:00,5483.5,5484.5,5482.5,5483.0,653
2026-01-05 10:53:00,5483.0,5484.0,5482.5,5483.0,418
2026-01-05 10:54:00,5482.5,5483.0,5479.0,5479.5,2597
2026-01-05 10:55:00,5479.0,5481.5,5478.0,5480.5,2289
2026-01-05 10:56:00,5480.5,5482.0,5479.0,5481.0,1141
2026-01-05 10:57:00,5481.5,5482.0,5480.0,5481.0,1090
2026-01-05 10:58:00,5481.0,5481.0,5479.0,5480.0,869
2026-01-05 10:59:00,5480.0,5480.5,5478.0,5479.5,1182
2026-01-05 11:00:00,5479.5,5482.0,5478.5,5481.0,1804
2026-01-05 11:01:00,5481.5,5482.0,5479.5,5480.0,1342
2026-01-05 11:02:00,5480.0,5480.5,5479.5,5480.5,492
2026-01-05 11:03:00,5480.5,5482.5,5480.0,5480.0,1431
2026-01-05 11:04:00,5480.0,5481.0,5477.5,5478.5,2291
2026-01-05 11:05:00,5478.5,5479.0,5476.5,5477.0,1821
2026-01-05 11:06:00,5477.5,5477.5,5473.0,5473.5,5548
2026-01-05 11:07:00,5473.5,5474.5,5471.5,5474.5,3430
2026-01-05 11:08:00,5474.0,5477.0,5473.0,5476.5,3274
2026-01-05 11:09:00,5476.5,5477.0,5475.0,5475.0,1046
2026-01-05 11:10:00,5475.0,5477.0,5474.5,5476.0,805
2026-01-05 11:11:00,5475.5,5477.0,5475.0,5477.0,672
2026-01-05 11:12:00,5477.0,5478.0,5476.5,5476.5,1173
2026-01-05 11:13:00,5476.5,5478.0,5476.5,5477.0,617
2026-01-05 11:14:00,5477.0,5478.0,5475.0,5476.5,1930
2026-01-05 11:15:00,5476.5,5477.0,5471.5,5473.5,3822
2026-01-05 11:16:00,5473.0,5473.5,5468.0,5469.0,4482
2026-01-05 11:17:00,5469.0,5469.5,5464.5,5465.0,4555
2026-01-05 11:18:00,5465.0,5468.5,5464.5,5468.5,2198
2026-01-05 11:19:00,5468.0,5469.0,5467.5,5468.0,930
2026-01-05 11:20:00,5468.0,5468.5,5463.5,5463.5,2352
2026-01-05 11:21:00,5463.5,5465.5,5462.5,5465.5,2098
2026-01-05 11:22:00,5465.5,5466.5,5464.5,5466.5,979
2026-01-05 11:23:00,5466.5,5467.0,5465.5,5466.5,741
2026-01-05 11:24:00,5466.5,5467.5,5465.0,5467.0,968
2026-01-05 11:25:00,5467.0,5469.0,5466.5,5467.5,1505
2026-01-05 11:26:00,5467.0,5468.0,5466.5,5467.5,491
2026-01-05 11:27:00,5467.5,5468.5,5467.0,5467.5,590
2026-01-05 11:28:00,5467.5,5467.5,5466.0,5467.0,637
2026-01-05 11:29:00,5467.0,5467.5,5466.0,5467.0,511
2026-01-05 11:30:00,5467.0,5468.0,5464.0,5464.0,1608
2026-01-05 11:31:00,5464.5,5468.5,5462.5,5467.5,2940
2026-01-05 11:32:00,5467.0,5468.0,5466.0,5467.5,984
2026-01-05 11:33:00,5467.5,5469.5,5467.0,5469.0,1789
2026-01-05 11:34:00,5468.5,5469.5,5466.0,5466.0,1443
2026-01-05 11:35:00,5466.0,5468.0,5465.5,5466.0,1810
2026-01-05 11:36:00,5466.0,5469.5,5465.5,5468.5,1304
2026-01-05 11:37:00,5468.5,5471.0,5468.0,5471.0,2276
2026-01-05 11:38:00,5470.5,5471.5,5469.5,5470.5,1466
2026-01-05 11:39:00,5471.0,5471.0,5465.0,5465.5,2210
2026-01-05 11:40:00,5465.5,5467.5,5464.0,5467.0,1963
2026-01-05 11:41:00,5467.5,5468.0,5466.5,5467.0,637
2026-01-05 11:42:00,5467.0,5468.0,5466.0,5467.0,803
2026-01-05 11:43:00,5467.0,5471.0,5466.5,5470.0,1734
2026-01-05 11:44:00,5470.5,5471.0,5469.5,5470.0,859
2026-01-05 11:45:00,5470.5,5471.5,5469.5,5470.0,916
2026-01-05 11:46:00,5470.0,5470.0,5469.0,5469.5,617
2026-01-05 11:47:00,5469.5,5472.0,5469.0,5471.5,1272
2026-01-05 11:48:00,5471.5,5475.5,5471.0,5474.5,3615
2026-01-05 11:49:00,5474.0,5475.0,5472.0,5473.0,1642
2026-01-05 11:50:00,5473.0,5474.0,5472.0,5472.5,899
2026-01-05 11:51:00,5473.0,5474.0,5472.5,5474.0,692
2026-01-05 11:52:00,5474.0,5474.0,5472.5,5472.5,915
2026-01-05 11:53:00,5473.0,5474.0,5472.0,5474.0,1100
2026-01-05 11:54:00,5474.0,5474.5,5473.0,5473.0,1100
2026-01-05 11:55:00,5473.0,5473.5,5468.5,5469.0,2969
2026-01-05 11:56:00,5469.0,5472.5,5469.0,5471.0,1239
2026-01-05 11:57:00,5471.5,5471.5,5467.5,5470.0,2051
2026-01-05 11:58:00,5469.5,5470.5,5469.0,5469.0,778
2026-01-05 11:59:00,5469.0,5472.5,5468.0,5471.5,1125
2026-01-05 12:00:00,5471.5,5471.5,5468.5,5469.5,1525
2026-01-05 12:01:00,5469.5,5472.5,5469.5,5470.5,1038
2026-01-05 12:02:00,5470.5,5472.5,5470.0,5472.0,792
2026-01-05 12:03:00,5472.0,5472.5,5469.5,5470.5,1252
2026-01-05 12:04:00,5471.0,5472.0,5470.5,5472.0,525
2026-01-05 12:05:00,5471.5,5474.5,5471.5,5473.5,1981
2026-01-05 12:06:00,5473.5,5476.5,5472.5,5474.0,3588
2026-01-05 12:07:00,5474.0,5475.0,5470.0,5470.0,2342
2026-01-05 12:08:00,5470.5,5471.0,5467.5,5468.5,2378
2026-01-05 12:09:00,5468.5,5469.0,5465.5,5466.0,2393
2026-01-05 12:10:00,5466.0,5470.5,5465.0,5469.0,2315
2026-01-05 12:11:00,5469.0,5470.0,5466.0,5467.0,1337
2026-01-05 12:12:00,5467.5,5468.0,5467.0,5467.5,585
2026-01-05 12:13:00,5467.5,5469.0,5467.5,5468.0,621
2026-01-05 12:14:00,5468.5,5469.0,5466.5,5466.5,624
2026-01-05 12:15:00,5467.0,5467.0,5465.0,5466.0,1339
2026-01-05 12:16:00,5466.0,5468.5,5465.5,5468.0,841
2026-01-05 12:17:00,5468.0,5468.0,5465.5,5465.5,698
2026-01-05 12:18:00,5466.0,5466.5,5463.0,5464.0,2576
2026-01-05 12:19:00,5464.0,5464.5,5462.5,5462.5,1074
2026-01-05 12:20:00,5462.5,5463.0,5460.5,5461.5,2182
2026-01-05 12:21:00,5461.5,5463.0,5460.5,5462.0,1112
2026-01-05 12:22:00,5462.0,5462.5,5457.5,5460.0,3288
2026-01-05 12:23:00,5460.0,5460.5,5458.5,5458.5,1144
2026-01-05 12:24:00,5459.0,5459.0,5455.5,5457.0,1989
2026-01-05 12:25:00,5457.0,5457.0,5454.5,5455.5,1697
2026-01-05 12:26:00,5455.5,5456.0,5452.0,5453.0,2703
2026-01-05 12:27:00,5453.5,5455.5,5452.0,5452.0,1962
2026-01-05 12:28:00,5452.0,5453.0,5451.5,5452.5,1411
2026-01-05 12:29:00,5452.5,5454.5,5452.5,5454.5,1488
2026-01-05 12:30:00,5454.5,5458.0,5454.5,5458.0,2062
2026-01-05 12:31:00,5457.5,5458.0,5456.5,5457.0,990
2026-01-05 12:32:00,5457.0,5458.5,5456.5,5458.0,828
2026-01-05 12:33:00,5458.0,5459.0,5457.0,5458.5,676
2026-01-05 12:34:00,5459.0,5459.0,5457.5,5458.0,626
2026-01-05 12:35:00,5458.0,5460.0,5457.5,5460.0,1270
2026-01-05 12:36:00,5460.0,5461.0,5459.5,5460.0,1550
2026-01-05 12:37:00,5460.0,5460.0,5458.5,5459.0,726
2026-01-05 12:38:00,5459.0,5459.0,5456.0,5456.0,1291
2026-01-05 12:39:00,5456.0,5459.5,5456.0,5458.0,814
